EmployeeID,Age,Gender,Department,JobRole,Salary,Education,ExperienceYears,Attrition,OverTime,MaritalStatus
1338,48,Female,Admin,Research Scientist,81926,High School,20,Yes,Yes,Single
1339,34,Male,Sales,HR Executive,23801,Diploma,10,Yes,No,Single
1340,54,Male,Finance,Analyst,61048,PhD,21,No,No,Married
1341,27,Female,HR,Research Scientist,60144,Bachelors,20,No,No,Married
1342,45,Female,HR,HR Executive,114478,PhD,27,No,No,Divorced
1343,40,Male,Sales,HR Executive,30148,Masters,2,Yes,No,Married
1344,37,Male,Sales,Manager,132364,Bachelors,6,No,No,Single
1345,49,Female,Tech,Developer,102819,PhD,13,Yes,No,Single
1346,54,Female,R&D,Research Scientist,39861,High School,14,No,Yes,Single
1347,34,Female,Finance,Developer,120048,High School,8,No,No,Divorced
1348,46,Female,Tech,Analyst,81717,High School,6,No,Yes,Married
1349,57,Male,HR,HR Executive,42480,Masters,11,No,No,Single
1350,48,Male,Sales,Research Scientist,38637,Diploma,18,No,Yes,Divorced
1351,59,Female,Admin,Sales Executive,64621,High School,26,Yes,No,Divorced
1352,28,Male,R&D,Analyst,80304,Masters,17,No,No,Divorced
1353,26,Male,Tech,Manager,67431,High School,12,No,No,Married
1354,52,Female,Admin,Manager,119937,Masters,0,No,No,Married
1355,44,Male,R&D,Developer,108921,High School,20,No,Yes,Married
1356,31,Male,Admin,HR Executive,76172,Diploma,33,No,No,Divorced
1357,53,Male,Sales,Developer,45437,PhD,12,No,No,Divorced
1358,51,Female,Tech,Sales Executive,28149,High School,22,No,No,Married
1359,52,Female,Tech,Sales Executive,34671,PhD,0,No,No,Single
1360,39,Male,R&D,Manager,123005,High School,22,No,No,Married
1361,57,Female,Admin,Research Scientist,43119,Diploma,27,No,No,Divorced
1362,23,Female,Sales,Manager,66117,PhD,31,No,No,Divorced
1363,35,Female,HR,Manager,119317,Masters,7,Yes,No,Divorced
1364,34,Male,Tech,Sales Executive,36279,High School,25,No,No,Divorced
1365,50,Male,HR,Developer,88835,High School,13,Yes,No,Divorced
1366,33,Female,Sales,Sales Executive,119810,Masters,23,No,No,Divorced
1367,23,Male,Tech,HR Executive,146085,Diploma,28,No,No,Married
1368,53,Male,Tech,Sales Executive,24803,Bachelors,3,No,No,Divorced
1369,34,Male,Admin,Sales Executive,102897,High School,17,No,No,Divorced
1370,48,Male,HR,Manager,80805,Masters,13,No,No,Divorced
1371,38,Male,Admin,Research Scientist,38201,Bachelors,26,No,No,Divorced
1372,52,Female,Finance,Manager,146564,High School,2,Yes,No,Divorced
1373,55,Male,HR,Analyst,48634,PhD,29,No,Yes,Single
1374,45,Male,HR,Sales Executive,34760,Masters,22,No,No,Married
1375,56,Male,Finance,Sales Executive,30826,PhD,17,No,No,Married
1376,27,Female,Sales,Analyst,106821,Diploma,9,No,Yes,Single
1377,40,Female,Sales,Sales Executive,132125,Bachelors,11,No,No,Single
1378,51,Female,Tech,Sales Executive,65775,Masters,7,No,Yes,Divorced
1379,28,Male,R&D,HR Executive,146546,High School,31,Yes,Yes,Married
1380,31,Female,Admin,Sales Executive,134090,High School,16,No,No,Married
1381,53,Female,R&D,Analyst,94676,Bachelors,13,No,Yes,Single
1382,55,Female,Tech,Manager,26798,PhD,8,No,No,Married
1383,49,Female,R&D,Sales Executive,135161,PhD,25,No,No,Married
1384,36,Male,HR,Research Scientist,86103,Masters,23,No,No,Divorced
1385,51,Female,HR,Analyst,97160,Masters,22,No,No,Divorced
1386,58,Female,Finance,Developer,97751,PhD,30,No,Yes,Divorced
1387,50,Male,Finance,HR Executive,93502,Masters,1,No,Yes,Married
1388,43,Male,Tech,Analyst,71410,PhD,17,Yes,No,Married
1389,25,Female,Tech,Manager,60888,Bachelors,15,No,Yes,Divorced
1390,41,Male,Tech,Analyst,69047,Masters,28,No,No,Divorced
1391,53,Female,HR,Developer,115289,PhD,10,No,No,Married
1392,57,Male,R&D,HR Executive,129640,Masters,1,Yes,No,Married
1393,25,Male,Admin,Research Scientist,122614,High School,13,No,Yes,Single
1394,48,Female,Tech,Developer,65955,High School,3,No,No,Divorced
1395,38,Male,Tech,Analyst,132393,Diploma,33,No,No,Divorced
1396,33,Female,HR,Developer,21982,PhD,8,No,Yes,Divorced
1397,43,Male,Admin,Analyst,53864,Diploma,6,No,No,Married
1398,38,Female,HR,Research Scientist,141298,PhD,16,No,No,Married
1399,31,Male,Admin,Research Scientist,99118,Masters,22,No,No,Single
1400,22,Male,HR,Manager,105490,PhD,10,No,No,Single
1401,43,Male,R&D,Research Scientist,59265,High School,21,No,No,Divorced
1402,47,Male,Tech,Sales Executive,66313,Masters,17,No,No,Single
1403,39,Male,Sales,Developer,64350,High School,27,No,Yes,Married
1404,35,Female,Sales,Developer,35378,Masters,15,Yes,Yes,Single
1405,50,Male,Tech,Analyst,129168,PhD,3,No,No,Single
1406,33,Female,Tech,Research Scientist,138334,PhD,21,Yes,Yes,Married
1407,57,Female,Tech,Manager,137107,High School,10,No,No,Divorced
1408,56,Female,Tech,Manager,89815,Bachelors,20,No,Yes,Divorced
1409,33,Male,Admin,Manager,47924,PhD,15,No,Yes,Single
1410,28,Female,R&D,HR Executive,102593,Bachelors,8,No,No,Married
1411,50,Male,Sales,Sales Executive,137490,Masters,34,No,Yes,Married
1412,32,Female,Finance,Research Scientist,27312,Bachelors,33,No,No,Single
1413,54,Female,Sales,Manager,50353,High School,8,No,Yes,Divorced
1414,27,Female,Sales,Sales Executive,133744,Diploma,12,No,No,Divorced
1415,36,Female,HR,Developer,120673,Diploma,5,No,No,Divorced
1416,53,Female,Tech,Analyst,106450,High School,3,No,No,Married
1417,32,Male,Tech,Research Scientist,36192,Diploma,27,No,No,Married
1418,44,Female,Tech,Research Scientist,37450,High School,10,No,Yes,Married
1419,47,Female,HR,HR Executive,25432,PhD,33,No,No,Divorced
1420,55,Male,R&D,Developer,77225,Bachelors,34,No,No,Single
1421,55,Male,R&D,Research Scientist,116548,Diploma,4,No,No,Married
1422,50,Male,Finance,HR Executive,118991,PhD,10,No,Yes,Married
1423,25,Female,R&D,HR Executive,98711,Diploma,11,No,Yes,Single
1424,38,Female,R&D,HR Executive,85604,Masters,18,No,Yes,Divorced
1425,56,Female,Tech,Research Scientist,30295,High School,12,No,Yes,Married
1426,34,Female,Admin,Research Scientist,26774,High School,3,No,Yes,Divorced
1427,36,Female,Sales,Research Scientist,135107,PhD,13,No,No,Married
1428,50,Female,R&D,Sales Executive,32190,Masters,1,No,No,Married
1429,50,Male,R&D,HR Executive,51286,Bachelors,7,Yes,No,Single
1430,32,Male,HR,Sales Executive,96325,Masters,21,No,Yes,Single
1431,53,Female,Finance,Analyst,114450,Masters,12,No,No,Single
1432,23,Female,Admin,Research Scientist,117480,Bachelors,20,No,No,Single
1433,35,Female,HR,Developer,92427,Bachelors,20,No,No,Divorced
1434,41,Female,Tech,Manager,107513,Masters,27,Yes,No,Divorced
1435,43,Female,Sales,Analyst,84014,Diploma,32,No,No,Divorced
1436,32,Male,Finance,Manager,115887,Diploma,28,No,No,Single
1437,48,Male,HR,Manager,95852,Masters,21,No,No,Married
1438,24,Female,R&D,Research Scientist,75256,Diploma,25,No,No,Divorced
1439,38,Male,R&D,Developer,148477,Bachelors,10,No,No,Single
1440,49,Female,Finance,Manager,138580,Bachelors,10,Yes,No,Single
1441,50,Female,R&D,HR Executive,118743,Diploma,33,No,Yes,Single
1442,42,Female,HR,Manager,78630,Bachelors,18,No,No,Divorced
1443,37,Male,HR,Analyst,135896,High School,13,No,No,Married
1444,58,Male,R&D,Developer,111190,Bachelors,28,No,No,Divorced
1445,41,Female,R&D,Developer,82771,Masters,18,No,Yes,Single
1446,27,Male,Tech,Manager,71715,PhD,20,Yes,No,Single
1447,40,Male,Sales,Developer,27466,Diploma,23,No,Yes,Single
1448,26,Female,Finance,Analyst,146503,Diploma,25,Yes,No,Divorced
1449,24,Male,HR,Analyst,37637,Bachelors,11,Yes,Yes,Married
1450,22,Male,Finance,Analyst,146237,Bachelors,18,No,No,Divorced
1451,59,Female,Tech,HR Executive,88745,PhD,29,No,Yes,Single
1452,36,Female,HR,Research Scientist,56317,PhD,14,Yes,Yes,Single
1453,55,Male,Tech,Manager,69766,Masters,2,No,Yes,Single
1454,56,Female,Tech,Developer,23078,High School,12,No,No,Divorced
1455,46,Male,Admin,Analyst,47299,Masters,8,No,No,Divorced
1456,45,Female,R&D,Manager,121794,Diploma,12,No,Yes,Divorced
1457,33,Female,Admin,Manager,23543,Bachelors,15,No,No,Single
1458,39,Female,Finance,Research Scientist,142790,Masters,13,No,Yes,Divorced
1459,36,Female,Finance,HR Executive,114627,Bachelors,7,Yes,No,Married
1460,37,Male,R&D,Developer,71052,Bachelors,18,No,Yes,Married
1461,48,Female,Admin,HR Executive,114483,Masters,31,No,No,Married
1462,29,Female,Finance,Developer,42064,Masters,34,Yes,No,Divorced
1463,46,Female,Admin,Analyst,92287,PhD,22,Yes,No,Single
1464,38,Male,R&D,Analyst,100442,High School,20,Yes,No,Single
1465,50,Male,HR,Manager,140550,PhD,17,Yes,No,Single
1466,29,Female,Tech,Developer,103632,High School,13,No,Yes,Single
1467,36,Female,Tech,Developer,34425,Masters,15,No,No,Single
1468,48,Female,Admin,HR Executive,71481,High School,23,No,No,Divorced
1469,28,Female,Finance,Analyst,97347,Diploma,31,No,No,Married
1470,24,Female,Admin,Sales Executive,103114,PhD,10,No,No,Divorced
1471,50,Female,Admin,Manager,92317,PhD,10,No,No,Single
1472,45,Male,Sales,Developer,142850,PhD,3,No,No,Divorced
1473,24,Female,Tech,Research Scientist,106826,Bachelors,25,Yes,No,Divorced
1474,41,Female,R&D,Research Scientist,70530,Bachelors,4,No,No,Divorced
1475,36,Female,Admin,Sales Executive,101099,Masters,32,No,No,Single
1476,46,Female,Sales,Analyst,45888,Masters,13,No,No,Single
1477,51,Female,Sales,Analyst,47491,Bachelors,31,Yes,No,Single
1478,35,Female,Tech,Analyst,133101,PhD,6,No,No,Divorced
1479,28,Male,Tech,HR Executive,52352,Bachelors,9,No,No,Divorced
1480,38,Male,Tech,Research Scientist,135437,High School,1,No,No,Married
1481,41,Male,R&D,Analyst,41676,PhD,9,Yes,Yes,Married
1482,57,Male,Sales,Research Scientist,85836,Bachelors,34,No,No,Single
1483,30,Male,Finance,Sales Executive,57463,Masters,20,No,No,Married
1484,59,Male,R&D,Manager,130478,Bachelors,7,No,Yes,Single
1485,43,Female,HR,HR Executive,68990,Diploma,17,No,No,Single
1486,23,Female,Admin,Developer,106544,Bachelors,8,No,Yes,Divorced
1487,45,Female,Tech,Sales Executive,83627,PhD,29,No,Yes,Married
1488,29,Female,Sales,Research Scientist,40221,Bachelors,3,No,No,Single
1489,32,Female,Admin,Sales Executive,134965,Masters,34,No,No,Single
1490,34,Female,R&D,Developer,114870,High School,13,Yes,Yes,Married
1491,38,Male,HR,HR Executive,129054,Diploma,13,No,No,Married
1492,29,Female,R&D,Manager,148345,PhD,19,No,No,Married
1493,42,Male,R&D,Developer,105837,Masters,28,No,Yes,Married
1494,39,Male,Finance,HR Executive,92843,Diploma,22,No,Yes,Married
1495,51,Female,Admin,Research Scientist,71313,Bachelors,20,No,No,Married
1496,39,Female,Finance,Developer,49251,Diploma,30,Yes,No,Married
1497,52,Female,R&D,Sales Executive,66586,High School,31,No,No,Single
1498,59,Female,HR,Analyst,119693,Diploma,6,No,Yes,Divorced
1499,53,Female,Sales,Sales Executive,94418,Diploma,12,No,No,Single
1500,32,Female,Sales,Research Scientist,73884,Bachelors,22,No,No,Single
1501,46,Female,Admin,Manager,72620,Bachelors,7,No,No,Divorced
1502,54,Male,Tech,Developer,30040,PhD,11,No,No,Divorced
1503,59,Female,Tech,Manager,91677,Bachelors,15,No,No,Divorced
1504,29,Female,Sales,Research Scientist,65878,Diploma,25,No,No,Married
1505,32,Male,R&D,Developer,25969,High School,28,No,No,Married
1506,43,Female,R&D,HR Executive,33162,Bachelors,28,No,Yes,Married
1507,45,Female,Finance,HR Executive,85435,PhD,5,No,No,Single
1508,38,Male,Admin,Sales Executive,138504,PhD,32,No,No,Divorced
1509,33,Female,Finance,Sales Executive,94667,Diploma,30,No,No,Divorced
1510,53,Female,Tech,Research Scientist,148658,Bachelors,17,No,No,Single
1511,36,Female,Sales,HR Executive,25037,Bachelors,30,No,No,Married
1512,37,Female,R&D,Developer,80526,PhD,15,Yes,Yes,Divorced
1513,43,Female,Sales,HR Executive,107914,Bachelors,13,No,No,Single
1514,49,Female,HR,Sales Executive,34693,Diploma,3,No,No,Married
1515,41,Male,Sales,Research Scientist,146189,High School,29,No,Yes,Single
1516,54,Female,HR,HR Executive,112162,Diploma,32,No,No,Married
1517,31,Female,Finance,Research Scientist,79090,Bachelors,29,Yes,No,Single
1518,53,Male,Finance,HR Executive,22451,Diploma,13,No,No,Married
1519,54,Male,Tech,Manager,85560,Masters,22,No,No,Single
1520,23,Female,Sales,HR Executive,25962,Masters,27,No,No,Single
1521,54,Male,Sales,Sales Executive,120860,Bachelors,6,Yes,No,Single
1522,54,Female,HR,Developer,116951,Bachelors,9,Yes,Yes,Single
1523,34,Female,Finance,Sales Executive,109552,High School,3,No,No,Divorced
1524,51,Male,HR,Sales Executive,36444,Diploma,12,No,Yes,Divorced
1525,54,Female,Finance,Sales Executive,60443,High School,20,Yes,No,Divorced
1526,34,Female,HR,Research Scientist,36506,Bachelors,32,Yes,No,Divorced
1527,47,Male,Finance,Analyst,58384,Bachelors,27,No,No,Single
1528,43,Male,HR,Analyst,128598,PhD,22,No,No,Divorced
1529,23,Male,Finance,Manager,135874,High School,31,Yes,No,Divorced
1530,59,Male,Admin,Sales Executive,117229,Bachelors,4,No,Yes,Single
1531,47,Female,HR,Analyst,132314,Masters,25,No,No,Divorced
1532,36,Male,Sales,Manager,139846,PhD,25,No,No,Divorced
1533,55,Male,Tech,Research Scientist,44248,Diploma,2,No,Yes,Married
1534,32,Male,Admin,Sales Executive,66162,PhD,23,No,No,Divorced
1535,24,Male,Admin,Developer,62690,Diploma,33,No,Yes,Married
1536,27,Male,HR,Research Scientist,147521,Masters,33,No,No,Divorced
1537,30,Female,Tech,Manager,89625,Diploma,19,No,No,Single
1538,27,Male,Sales,Research Scientist,132752,High School,29,No,No,Divorced
1539,30,Female,Admin,Developer,88008,Diploma,19,No,Yes,Single
1540,52,Male,Sales,Research Scientist,80309,Diploma,17,No,No,Divorced
1541,53,Male,Finance,Manager,63237,PhD,19,No,No,Divorced
1542,33,Male,Tech,Developer,146967,Masters,5,No,No,Single
1543,29,Male,R&D,Developer,125754,Diploma,24,No,No,Single
1544,29,Male,Finance,Research Scientist,55732,High School,2,No,No,Single
1545,49,Male,Tech,Developer,28104,PhD,18,Yes,No,Single
1546,41,Male,HR,Research Scientist,103230,Masters,9,Yes,No,Married
1547,28,Male,HR,Sales Executive,110266,Masters,4,No,No,Married
1548,32,Female,Sales,Developer,54980,Bachelors,21,No,No,Single
1549,41,Male,Admin,Research Scientist,149985,High School,8,No,No,Married
1550,37,Female,R&D,Sales Executive,146133,PhD,32,No,Yes,Divorced
1551,25,Male,HR,Developer,94990,PhD,14,No,No,Divorced
1552,27,Female,Tech,Sales Executive,59560,High School,23,No,No,Divorced
1553,43,Male,Admin,HR Executive,29554,Masters,29,No,No,Married
1554,47,Male,Admin,Developer,111049,Diploma,5,Yes,Yes,Married
1555,24,Male,Tech,HR Executive,127007,High School,14,Yes,No,Divorced
1556,35,Female,Admin,Manager,65987,PhD,21,Yes,No,Single
1557,32,Female,HR,Manager,50985,High School,2,No,No,Divorced
1558,39,Female,Tech,Research Scientist,110298,Masters,28,No,No,Married
1559,33,Female,Tech,Analyst,68167,Bachelors,28,No,Yes,Divorced
1560,44,Male,Sales,HR Executive,136533,Bachelors,30,No,No,Divorced
1561,33,Male,R&D,HR Executive,60428,Diploma,1,No,No,Married
1562,34,Male,Sales,Manager,87238,Diploma,34,No,No,Married
1563,46,Female,R&D,HR Executive,135078,Masters,8,No,No,Married
1564,40,Male,Tech,Analyst,82723,Diploma,21,Yes,No,Married
1565,57,Female,Admin,Sales Executive,37038,Bachelors,18,Yes,No,Divorced
1566,29,Female,R&D,Sales Executive,42219,Masters,9,No,No,Married
1567,50,Female,Tech,Analyst,24271,Masters,20,Yes,Yes,Single
1568,53,Female,Tech,HR Executive,47397,Masters,16,No,Yes,Married
1569,39,Female,Sales,HR Executive,94491,High School,2,No,No,Married
1570,27,Male,Sales,HR Executive,138088,Diploma,6,No,No,Divorced
1571,39,Female,Admin,Research Scientist,49602,PhD,2,No,No,Single
1572,40,Female,Finance,Developer,74471,Bachelors,12,No,Yes,Single
1573,43,Male,HR,Analyst,82150,Diploma,29,No,No,Single
1574,58,Female,Finance,Analyst,64227,Bachelors,22,Yes,No,Married
1575,53,Female,Finance,Analyst,117081,Diploma,6,No,No,Divorced
1576,24,Male,Admin,Analyst,43116,PhD,29,No,No,Divorced
1577,49,Male,R&D,Analyst,26674,Bachelors,28,No,No,Married
1578,31,Male,Admin,HR Executive,37469,PhD,7,No,No,Single
1579,56,Female,Admin,Research Scientist,25446,Bachelors,9,Yes,No,Single
1580,50,Male,Tech,Manager,144809,High School,32,No,Yes,Divorced
1581,36,Male,Tech,HR Executive,40760,High School,19,No,No,Married
1582,54,Male,Tech,HR Executive,21963,Bachelors,28,No,No,Single
1583,28,Female,HR,Developer,128281,Bachelors,28,No,Yes,Married
1584,33,Male,R&D,Manager,96002,PhD,20,No,No,Divorced
1585,51,Female,R&D,Analyst,47262,Masters,0,Yes,Yes,Married
1586,42,Female,Tech,Manager,25177,Bachelors,33,No,No,Married
1587,52,Male,Finance,Research Scientist,31160,Diploma,31,Yes,No,Married
1588,45,Female,HR,Sales Executive,122876,Diploma,13,No,No,Married
1589,41,Female,Finance,HR Executive,27543,Diploma,34,No,Yes,Single
1590,58,Male,Sales,Manager,127211,High School,23,No,No,Divorced
1591,25,Female,R&D,Developer,102162,PhD,0,No,Yes,Single
1592,49,Male,R&D,Research Scientist,59278,High School,5,No,No,Single
1593,41,Female,Finance,Sales Executive,49607,Diploma,3,Yes,Yes,Single
1594,45,Female,HR,Research Scientist,105835,Bachelors,0,Yes,No,Single
1595,53,Male,R&D,Analyst,144403,Diploma,30,No,Yes,Divorced
1596,57,Male,Finance,Sales Executive,37221,Bachelors,8,No,Yes,Divorced
1597,55,Female,Admin,Developer,23323,PhD,22,Yes,Yes,Single
1598,57,Female,Admin,Sales Executive,72105,Masters,30,No,No,Married
1599,23,Male,HR,Developer,127841,Bachelors,28,No,No,Married
1600,36,Female,Finance,Analyst,96151,High School,20,No,Yes,Married
1601,55,Female,Admin,Developer,144908,Diploma,2,No,No,Married
1602,57,Female,HR,Research Scientist,86968,Diploma,25,No,No,Married
1603,27,Female,Tech,Manager,43238,Diploma,5,No,Yes,Divorced
1604,33,Male,HR,Research Scientist,125959,Bachelors,19,No,No,Married
1605,24,Male,Sales,HR Executive,83830,PhD,12,No,No,Divorced
1606,39,Male,Tech,Research Scientist,93967,Bachelors,22,No,Yes,Married
1607,42,Male,Finance,Sales Executive,28330,High School,14,No,No,Married
1608,36,Male,Tech,Analyst,64153,Diploma,30,No,No,Single
1609,54,Male,Tech,HR Executive,28611,Bachelors,3,No,No,Single
1610,56,Female,Finance,HR Executive,33872,Diploma,10,Yes,Yes,Single
1611,47,Male,Finance,HR Executive,69455,High School,1,No,No,Divorced
1612,29,Female,Admin,Manager,54930,Masters,15,No,No,Divorced
1613,57,Female,Sales,Developer,92022,Masters,30,No,No,Single
1614,51,Female,Finance,Sales Executive,82714,Masters,3,No,Yes,Single
1615,44,Male,R&D,Analyst,144906,Diploma,27,No,Yes,Married
1616,35,Female,R&D,Manager,122406,Bachelors,15,No,No,Divorced
1617,35,Male,Sales,Research Scientist,108794,Diploma,24,No,No,Married
1618,23,Female,HR,Analyst,68716,PhD,12,No,No,Married
1619,58,Female,HR,HR Executive,128722,Bachelors,4,No,No,Single
1620,26,Male,R&D,Analyst,86704,High School,29,No,Yes,Married
1621,59,Female,Finance,Analyst,20415,Masters,0,No,No,Married
1622,35,Female,Sales,Research Scientist,96441,Bachelors,4,No,Yes,Single
1623,46,Female,HR,Developer,131736,Bachelors,13,Yes,No,Single
1624,41,Female,HR,Sales Executive,90779,Masters,10,No,No,Married
1625,23,Male,Tech,HR Executive,102069,High School,33,No,No,Married
1626,27,Female,R&D,Developer,112556,Diploma,28,No,No,Married
1627,38,Female,Finance,Manager,108444,Diploma,17,No,No,Divorced
1628,46,Male,Sales,HR Executive,91435,Bachelors,14,No,No,Married
1629,49,Female,HR,Sales Executive,119142,Masters,24,No,Yes,Single
1630,23,Female,Tech,Manager,124448,PhD,29,No,No,Married
1631,56,Female,R&D,Research Scientist,29888,High School,1,No,Yes,Divorced
1632,58,Female,R&D,Developer,65299,Diploma,26,No,No,Married
1633,26,Male,Sales,HR Executive,144790,High School,14,No,No,Divorced
1634,22,Female,HR,Analyst,78765,High School,31,Yes,No,Divorced
1635,33,Male,Sales,Sales Executive,82714,High School,19,No,No,Single
1636,57,Female,Sales,HR Executive,147854,Masters,13,No,No,Married
1637,44,Female,Admin,Analyst,35935,Masters,26,No,No,Divorced
1638,52,Female,Tech,HR Executive,93002,Masters,2,No,Yes,Married
1639,32,Male,R&D,Manager,100631,Bachelors,2,No,No,Divorced
1640,31,Female,Admin,Analyst,96729,Masters,12,No,No,Single
1641,24,Female,Finance,Analyst,21320,Bachelors,24,No,Yes,Single
1642,35,Male,R&D,HR Executive,66032,Diploma,17,No,No,Married
1643,37,Male,R&D,Research Scientist,97763,Diploma,0,No,No,Married
1644,31,Male,Tech,Research Scientist,37907,Diploma,4,No,No,Married
1645,50,Male,Finance,Developer,58002,Diploma,1,No,No,Married
1646,31,Female,HR,Manager,64838,Diploma,29,No,Yes,Married
1647,33,Female,Finance,Research Scientist,58912,Masters,16,No,No,Divorced
1648,51,Female,HR,HR Executive,20552,PhD,28,No,Yes,Married
1649,22,Female,Finance,Research Scientist,40140,Masters,3,No,No,Divorced
1650,26,Male,Sales,Developer,105591,PhD,8,No,No,Divorced
1651,41,Female,Finance,Sales Executive,135169,Masters,20,No,Yes,Divorced
